id,carnet,idSeccion,fechaInicio,fechaFinal
3928, 0965701026, 194, 01/01/2013, 12/20/2013
3929, 5656682307, 194, 01/01/2013, 12/20/2013
3930, 3081142431, 194, 01/01/2013, 12/20/2013
3931, 5631243490, 194, 01/01/2013, 12/20/2013
3932, 5429594946, 194, 01/01/2013, 12/20/2013
3933, 9252907955, 194, 01/01/2013, 12/20/2013
3934, 7841841698, 194, 01/01/2013, 12/20/2013
3935, 2147198188, 194, 01/01/2013, 12/20/2013
3936, 7260297301, 194, 01/01/2013, 12/20/2013
3937, 4093778663, 194, 01/01/2013, 12/20/2013
3938, 9271423410, 194, 01/01/2013, 12/20/2013
3939, 3482733546, 194, 01/01/2013, 12/20/2013
3940, 4448742423, 194, 01/01/2013, 12/20/2013
3941, 1427214190, 194, 01/01/2013, 12/20/2013
3942, 6642457099, 195, 01/01/2016, 12/20/2016
3943, 4212818302, 195, 01/01/2016, 12/20/2016
3944, 9026595158, 195, 01/01/2016, 12/20/2016
3945, 5479086359, 195, 01/01/2016, 12/20/2016
3946, 1382703090, 195, 01/01/2016, 12/20/2016
3947, 2940905398, 195, 01/01/2016, 12/20/2016
3948, 0965701026, 195, 01/01/2016, 12/20/2016
3949, 5656682307, 195, 01/01/2016, 12/20/2016
3950, 3081142431, 195, 01/01/2016, 12/20/2016
3951, 5631243490, 195, 01/01/2016, 12/20/2016
3952, 5429594946, 195, 01/01/2016, 12/20/2016
3953, 9252907955, 195, 01/01/2016, 12/20/2016
3954, 7841841698, 195, 01/01/2016, 12/20/2016
3955, 2147198188, 195, 01/01/2016, 12/20/2016
3956, 7260297301, 195, 01/01/2016, 12/20/2016
3957, 4093778663, 195, 01/01/2016, 12/20/2016
3958, 9271423410, 195, 01/01/2016, 12/20/2016
3959, 3482733546, 195, 01/01/2016, 12/20/2016
3960, 4448742423, 195, 01/01/2016, 12/20/2016
3961, 1427214190, 195, 01/01/2016, 12/20/2016
3962, 0019864078, 196, 01/01/1992, 12/20/1992
3963, 7332417766, 196, 01/01/1992, 12/20/1992
3964, 8339151797, 196, 01/01/1992, 12/20/1992
3965, 0675939445, 196, 01/01/1992, 12/20/1992
3966, 9310320257, 196, 01/01/1992, 12/20/1992
3967, 0878923144, 196, 01/01/1992, 12/20/1992
3968, 1524147117, 196, 01/01/1992, 12/20/1992
3969, 4368491513, 196, 01/01/1992, 12/20/1992
3970, 0413463362, 196, 01/01/1992, 12/20/1992
3971, 2971869555, 196, 01/01/1992, 12/20/1992
3972, 8689213554, 196, 01/01/1992, 12/20/1992
3973, 5802626399, 196, 01/01/1992, 12/20/1992
3974, 6612282878, 196, 01/01/1992, 12/20/1992
3975, 3980858111, 196, 01/01/1992, 12/20/1992
3976, 7833966525, 196, 01/01/1992, 12/20/1992
3977, 3196008592, 196, 01/01/1992, 12/20/1992
3978, 6763628013, 196, 01/01/1992, 12/20/1992
3979, 2729096817, 196, 01/01/1992, 12/20/1992
3980, 5524332600, 196, 01/01/1992, 12/20/1992
3981, 7221621578, 196, 01/01/1992, 12/20/1992
3982, 3021106781, 196, 01/01/1992, 12/20/1992
3983, 2217116649, 196, 01/01/1992, 12/20/1992
3984, 8881063476, 196, 01/01/1992, 12/20/1992
3985, 7287650355, 196, 01/01/1992, 12/20/1992
3986, 5711956981, 196, 01/01/1992, 12/20/1992
3987, 9381265658, 197, 01/01/2011, 12/20/2011
3988, 7413404818, 197, 01/01/2011, 12/20/2011
3989, 9077764909, 197, 01/01/2011, 12/20/2011
3990, 4998539302, 197, 01/01/2011, 12/20/2011
3991, 9206688758, 197, 01/01/2011, 12/20/2011
3992, 4947106816, 197, 01/01/2011, 12/20/2011
3993, 7279468292, 197, 01/01/2011, 12/20/2011
3994, 6428490714, 197, 01/01/2011, 12/20/2011
3995, 1641477415, 197, 01/01/2011, 12/20/2011
3996, 1924353830, 197, 01/01/2011, 12/20/2011
3997, 3711779131, 197, 01/01/2011, 12/20/2011
3998, 7432074828, 197, 01/01/2011, 12/20/2011
3999, 3100351363, 197, 01/01/2011, 12/20/2011
4000, 6750702953, 197, 01/01/2011, 12/20/2011
4001, 6915580549, 197, 01/01/2011, 12/20/2011
4002, 7726363118, 197, 01/01/2011, 12/20/2011
4003, 4736398272, 197, 01/01/2011, 12/20/2011
4004, 7246662464, 197, 01/01/2011, 12/20/2011
4005, 6452159984, 197, 01/01/2011, 12/20/2011
4006, 7822631799, 197, 01/01/2011, 12/20/2011
4007, 0486463389, 197, 01/01/2011, 12/20/2011
4008, 7759378432, 197, 01/01/2011, 12/20/2011
4009, 9431955148, 197, 01/01/2011, 12/20/2011
4010, 6625955795, 197, 01/01/2011, 12/20/2011
4011, 5979188878, 197, 01/01/2011, 12/20/2011
4012, 0019864078, 198, 01/01/2000, 12/20/2000
4013, 7332417766, 198, 01/01/2000, 12/20/2000
4014, 8339151797, 198, 01/01/2000, 12/20/2000
4015, 0675939445, 198, 01/01/2000, 12/20/2000
4016, 9310320257, 198, 01/01/2000, 12/20/2000
4017, 0878923144, 198, 01/01/2000, 12/20/2000
4018, 1524147117, 198, 01/01/2000, 12/20/2000
4019, 4368491513, 198, 01/01/2000, 12/20/2000
4020, 0413463362, 198, 01/01/2000, 12/20/2000
4021, 2971869555, 198, 01/01/2000, 12/20/2000
4022, 8689213554, 198, 01/01/2000, 12/20/2000
4023, 5802626399, 198, 01/01/2000, 12/20/2000
4024, 6612282878, 198, 01/01/2000, 12/20/2000
4025, 3980858111, 198, 01/01/2000, 12/20/2000
4026, 7833966525, 198, 01/01/2000, 12/20/2000
4027, 3196008592, 198, 01/01/2000, 12/20/2000
4028, 6763628013, 198, 01/01/2000, 12/20/2000
4029, 2729096817, 198, 01/01/2000, 12/20/2000
4030, 5524332600, 198, 01/01/2000, 12/20/2000
4031, 7221621578, 198, 01/01/2000, 12/20/2000
4032, 3021106781, 198, 01/01/2000, 12/20/2000
4033, 2217116649, 198, 01/01/2000, 12/20/2000
4034, 8881063476, 198, 01/01/2000, 12/20/2000
4035, 7287650355, 198, 01/01/2000, 12/20/2000
4036, 5711956981, 198, 01/01/2000, 12/20/2000
4037, 0638356423, 199, 01/01/2000, 12/20/2000
4038, 7986622830, 199, 01/01/2000, 12/20/2000
4039, 2854945263, 199, 01/01/2000, 12/20/2000
4040, 4516794985, 199, 01/01/2000, 12/20/2000
4041, 1718251610, 199, 01/01/2000, 12/20/2000
4042, 0512424144, 199, 01/01/2000, 12/20/2000
4043, 8711685743, 199, 01/01/2000, 12/20/2000
4044, 2464216623, 199, 01/01/2000, 12/20/2000
4045, 7254981093, 199, 01/01/2000, 12/20/2000
4046, 8522658196, 199, 01/01/2000, 12/20/2000
4047, 4861337151, 199, 01/01/2000, 12/20/2000
4048, 4601823668, 199, 01/01/2000, 12/20/2000
4049, 4902551233, 199, 01/01/2000, 12/20/2000
4050, 6907830302, 199, 01/01/2000, 12/20/2000
4051, 3103543832, 199, 01/01/2000, 12/20/2000
4052, 1544017774, 199, 01/01/2000, 12/20/2000
4053, 2506502009, 199, 01/01/2000, 12/20/2000
4054, 1923581651, 199, 01/01/2000, 12/20/2000
4055, 5572909947, 199, 01/01/2000, 12/20/2000
4056, 4498390393, 199, 01/01/2000, 12/20/2000
4057, 3109758229, 199, 01/01/2000, 12/20/2000
4058, 2577077122, 199, 01/01/2000, 12/20/2000
4059, 6519424307, 199, 01/01/2000, 12/20/2000
4060, 8776065723, 199, 01/01/2000, 12/20/2000
4061, 2158006501, 199, 01/01/2000, 12/20/2000
4062, 7419771316, 200, 01/01/2020, 12/20/2020
4063, 1817126970, 200, 01/01/2020, 12/20/2020
4064, 7071482942, 200, 01/01/2020, 12/20/2020
4065, 2552668933, 200, 01/01/2020, 12/20/2020
4066, 6071291607, 200, 01/01/2020, 12/20/2020
4067, 1282691147, 200, 01/01/2020, 12/20/2020
4068, 8299814073, 200, 01/01/2020, 12/20/2020
4069, 9713348699, 200, 01/01/2020, 12/20/2020
4070, 8812391613, 200, 01/01/2020, 12/20/2020
4071, 1094263605, 200, 01/01/2020, 12/20/2020
4072, 1448889871, 200, 01/01/2020, 12/20/2020
4073, 5044867047, 200, 01/01/2020, 12/20/2020
4074, 9422928931, 200, 01/01/2020, 12/20/2020
4075, 2349296075, 200, 01/01/2020, 12/20/2020
4076, 0977634345, 200, 01/01/2020, 12/20/2020
4077, 5488498192, 200, 01/01/2020, 12/20/2020
4078, 7300712444, 200, 01/01/2020, 12/20/2020
4079, 0299102939, 200, 01/01/2020, 12/20/2020
4080, 0055258700, 200, 01/01/2020, 12/20/2020
4081, 6116564763, 200, 01/01/2020, 12/20/2020
4082, 4377317458, 200, 01/01/2020, 12/20/2020
4083, 0450929655, 200, 01/01/2020, 12/20/2020
4084, 6019501450, 200, 01/01/2020, 12/20/2020
4085, 1269854011, 200, 01/01/2020, 12/20/2020
4086, 2027810552, 200, 01/01/2020, 12/20/2020
4087, 1791351166, 201, 01/01/1998, 12/20/1998
4088, 1053174152, 201, 01/01/1998, 12/20/1998
4089, 5789885748, 201, 01/01/1998, 12/20/1998
4090, 8643693677, 201, 01/01/1998, 12/20/1998
4091, 7709954464, 201, 01/01/1998, 12/20/1998
4092, 7045717474, 201, 01/01/1998, 12/20/1998
4093, 2258183154, 201, 01/01/1998, 12/20/1998
4094, 4497239551, 201, 01/01/1998, 12/20/1998
4095, 5703096332, 201, 01/01/1998, 12/20/1998
4096, 7220130309, 201, 01/01/1998, 12/20/1998
4097, 2902898630, 201, 01/01/1998, 12/20/1998
4098, 5902653096, 201, 01/01/1998, 12/20/1998
4099, 6128865224, 201, 01/01/1998, 12/20/1998
4100, 7275248972, 201, 01/01/1998, 12/20/1998
4101, 9898529016, 201, 01/01/1998, 12/20/1998
4102, 8992670702, 201, 01/01/1998, 12/20/1998
4103, 0415826241, 201, 01/01/1998, 12/20/1998
4104, 0321111338, 201, 01/01/1998, 12/20/1998
4105, 5390506359, 201, 01/01/1998, 12/20/1998
4106, 5963346908, 201, 01/01/1998, 12/20/1998
4107, 7120362291, 201, 01/01/1998, 12/20/1998
4108, 8880460080, 201, 01/01/1998, 12/20/1998
4109, 2888511126, 201, 01/01/1998, 12/20/1998
4110, 7750344179, 201, 01/01/1998, 12/20/1998
4111, 6793148370, 201, 01/01/1998, 12/20/1998
4112, 7719763688, 202, 01/01/1992, 12/20/1992
4113, 7025374903, 202, 01/01/1992, 12/20/1992
4114, 6074827710, 202, 01/01/1992, 12/20/1992
4115, 1910155349, 202, 01/01/1992, 12/20/1992
4116, 0010776729, 202, 01/01/1992, 12/20/1992
4117, 7212046868, 202, 01/01/1992, 12/20/1992
4118, 5066292969, 202, 01/01/1992, 12/20/1992
4119, 7820658665, 202, 01/01/1992, 12/20/1992
4120, 7505764438, 202, 01/01/1992, 12/20/1992
4121, 9306270992, 202, 01/01/1992, 12/20/1992
4122, 5328801628, 202, 01/01/1992, 12/20/1992
4123, 2056343266, 202, 01/01/1992, 12/20/1992
4124, 1139177710, 202, 01/01/1992, 12/20/1992
4125, 4082952810, 202, 01/01/1992, 12/20/1992
4126, 8594314183, 202, 01/01/1992, 12/20/1992
4127, 5896062931, 202, 01/01/1992, 12/20/1992
4128, 9937395909, 202, 01/01/1992, 12/20/1992
4129, 9515717817, 202, 01/01/1992, 12/20/1992
4130, 5215464650, 202, 01/01/1992, 12/20/1992
4131, 9435388795, 202, 01/01/1992, 12/20/1992
4132, 1106231139, 202, 01/01/1992, 12/20/1992
4133, 9644376846, 202, 01/01/1992, 12/20/1992
4134, 8827541349, 202, 01/01/1992, 12/20/1992
4135, 6343546308, 202, 01/01/1992, 12/20/1992
4136, 3475267446, 202, 01/01/1992, 12/20/1992
4137, 2631083636, 203, 01/01/2019, 12/20/2019
4138, 5108254407, 203, 01/01/2019, 12/20/2019
4139, 4310056474, 203, 01/01/2019, 12/20/2019
4140, 2135021113, 203, 01/01/2019, 12/20/2019
4141, 4113539049, 203, 01/01/2019, 12/20/2019
4142, 0574458727, 203, 01/01/2019, 12/20/2019
4143, 5583510668, 203, 01/01/2019, 12/20/2019
4144, 5052284071, 203, 01/01/2019, 12/20/2019
4145, 7678721609, 203, 01/01/2019, 12/20/2019
4146, 0005837049, 203, 01/01/2019, 12/20/2019
4147, 5445250261, 203, 01/01/2019, 12/20/2019
4148, 4882392151, 203, 01/01/2019, 12/20/2019
4149, 9820303753, 203, 01/01/2019, 12/20/2019
4150, 6057378512, 203, 01/01/2019, 12/20/2019
4151, 2022937066, 203, 01/01/2019, 12/20/2019
4152, 5879724646, 203, 01/01/2019, 12/20/2019
4153, 4079025408, 203, 01/01/2019, 12/20/2019
4154, 2023436133, 203, 01/01/2019, 12/20/2019
4155, 4595520247, 203, 01/01/2019, 12/20/2019
4156, 6695270430, 203, 01/01/2019, 12/20/2019
4157, 9297472710, 203, 01/01/2019, 12/20/2019
4158, 2840596156, 203, 01/01/2019, 12/20/2019
4159, 1248411528, 203, 01/01/2019, 12/20/2019
4160, 0873685768, 203, 01/01/2019, 12/20/2019
4161, 0086896164, 203, 01/01/2019, 12/20/2019
4162, 5401527675, 205, 01/01/1995, 12/20/1995
4163, 6451928984, 205, 01/01/1995, 12/20/1995
4164, 2185335057, 205, 01/01/1995, 12/20/1995
4165, 9344875073, 205, 01/01/1995, 12/20/1995
4166, 5274518109, 205, 01/01/1995, 12/20/1995
4167, 5483591828, 205, 01/01/1995, 12/20/1995
4168, 9893645697, 205, 01/01/1995, 12/20/1995
4169, 9450857288, 205, 01/01/1995, 12/20/1995
4170, 6314617480, 205, 01/01/1995, 12/20/1995
4171, 8549988383, 205, 01/01/1995, 12/20/1995
4172, 5106930162, 205, 01/01/1995, 12/20/1995
4173, 9122280634, 205, 01/01/1995, 12/20/1995
4174, 4839907331, 205, 01/01/1995, 12/20/1995
4175, 0991668286, 205, 01/01/1995, 12/20/1995
4176, 7914784540, 205, 01/01/1995, 12/20/1995
4177, 3076526677, 205, 01/01/1995, 12/20/1995
4178, 1528106962, 205, 01/01/1995, 12/20/1995
4179, 3648941925, 205, 01/01/1995, 12/20/1995
4180, 3565858850, 205, 01/01/1995, 12/20/1995
4181, 7400181939, 205, 01/01/1995, 12/20/1995
4182, 5235587197, 205, 01/01/1995, 12/20/1995
4183, 5072241173, 205, 01/01/1995, 12/20/1995
4184, 7597312628, 205, 01/01/1995, 12/20/1995
4185, 6072383335, 205, 01/01/1995, 12/20/1995
4186, 8791070872, 205, 01/01/1995, 12/20/1995
4187, 6642457099, 206, 01/01/2013, 12/20/2013
4188, 4212818302, 206, 01/01/2013, 12/20/2013
4189, 9026595158, 206, 01/01/2013, 12/20/2013
4190, 5479086359, 206, 01/01/2013, 12/20/2013
4191, 1382703090, 206, 01/01/2013, 12/20/2013
4192, 2940905398, 206, 01/01/2013, 12/20/2013
4193, 0965701026, 206, 01/01/2013, 12/20/2013
4194, 5656682307, 206, 01/01/2013, 12/20/2013
4195, 3081142431, 206, 01/01/2013, 12/20/2013
4196, 5631243490, 206, 01/01/2013, 12/20/2013
4197, 5429594946, 206, 01/01/2013, 12/20/2013
4198, 9252907955, 206, 01/01/2013, 12/20/2013
4199, 7841841698, 206, 01/01/2013, 12/20/2013
4200, 2147198188, 206, 01/01/2013, 12/20/2013
4201, 7260297301, 206, 01/01/2013, 12/20/2013
4202, 4093778663, 206, 01/01/2013, 12/20/2013
4203, 9271423410, 206, 01/01/2013, 12/20/2013
4204, 3482733546, 206, 01/01/2013, 12/20/2013
4205, 4448742423, 206, 01/01/2013, 12/20/2013
4206, 1427214190, 206, 01/01/2013, 12/20/2013
4207, 9381265658, 207, 01/01/2014, 12/20/2014
4208, 7413404818, 207, 01/01/2014, 12/20/2014
4209, 9077764909, 207, 01/01/2014, 12/20/2014
4210, 4998539302, 207, 01/01/2014, 12/20/2014
4211, 9206688758, 207, 01/01/2014, 12/20/2014
4212, 4947106816, 207, 01/01/2014, 12/20/2014
4213, 7279468292, 207, 01/01/2014, 12/20/2014
4214, 6428490714, 207, 01/01/2014, 12/20/2014
4215, 1641477415, 207, 01/01/2014, 12/20/2014
4216, 1924353830, 207, 01/01/2014, 12/20/2014
4217, 3711779131, 207, 01/01/2014, 12/20/2014
4218, 7432074828, 207, 01/01/2014, 12/20/2014
4219, 3100351363, 207, 01/01/2014, 12/20/2014
4220, 6750702953, 207, 01/01/2014, 12/20/2014
4221, 6915580549, 207, 01/01/2014, 12/20/2014
4222, 7726363118, 207, 01/01/2014, 12/20/2014
4223, 4736398272, 207, 01/01/2014, 12/20/2014
4224, 7246662464, 207, 01/01/2014, 12/20/2014
4225, 6452159984, 207, 01/01/2014, 12/20/2014
4226, 7822631799, 207, 01/01/2014, 12/20/2014
4227, 0486463389, 207, 01/01/2014, 12/20/2014
4228, 7759378432, 207, 01/01/2014, 12/20/2014
4229, 9431955148, 207, 01/01/2014, 12/20/2014
4230, 6625955795, 207, 01/01/2014, 12/20/2014
4231, 5979188878, 207, 01/01/2014, 12/20/2014
4232, 2601109963, 208, 01/01/1996, 12/20/1996
4233, 3962784373, 208, 01/01/1996, 12/20/1996
4234, 8097531674, 208, 01/01/1996, 12/20/1996
4235, 9050281494, 208, 01/01/1996, 12/20/1996
4236, 3863319095, 208, 01/01/1996, 12/20/1996
4237, 2803660768, 208, 01/01/1996, 12/20/1996
4238, 4823263480, 208, 01/01/1996, 12/20/1996
4239, 1255260750, 208, 01/01/1996, 12/20/1996
4240, 3686558394, 208, 01/01/1996, 12/20/1996
4241, 8412068963, 208, 01/01/1996, 12/20/1996
4242, 1722960809, 208, 01/01/1996, 12/20/1996
4243, 9814789291, 208, 01/01/1996, 12/20/1996
4244, 9855550072, 208, 01/01/1996, 12/20/1996
4245, 0908552726, 208, 01/01/1996, 12/20/1996
4246, 5382823243, 208, 01/01/1996, 12/20/1996
4247, 7242601398, 208, 01/01/1996, 12/20/1996
4248, 0716091313, 208, 01/01/1996, 12/20/1996
4249, 0755667581, 208, 01/01/1996, 12/20/1996
4250, 0256019231, 208, 01/01/1996, 12/20/1996
4251, 9387321622, 208, 01/01/1996, 12/20/1996
4252, 2685164669, 208, 01/01/1996, 12/20/1996
4253, 2773230787, 208, 01/01/1996, 12/20/1996
4254, 4004953693, 208, 01/01/1996, 12/20/1996
4255, 4744137377, 208, 01/01/1996, 12/20/1996
4256, 3460950439, 208, 01/01/1996, 12/20/1996
4257, 1791351166, 210, 01/01/1999, 12/20/1999
4258, 1053174152, 210, 01/01/1999, 12/20/1999
4259, 5789885748, 210, 01/01/1999, 12/20/1999
4260, 8643693677, 210, 01/01/1999, 12/20/1999
4261, 7709954464, 210, 01/01/1999, 12/20/1999
4262, 7045717474, 210, 01/01/1999, 12/20/1999
4263, 2258183154, 210, 01/01/1999, 12/20/1999
4264, 4497239551, 210, 01/01/1999, 12/20/1999
4265, 5703096332, 210, 01/01/1999, 12/20/1999
4266, 7220130309, 210, 01/01/1999, 12/20/1999
4267, 2902898630, 210, 01/01/1999, 12/20/1999
4268, 5902653096, 210, 01/01/1999, 12/20/1999
4269, 6128865224, 210, 01/01/1999, 12/20/1999
4270, 7275248972, 210, 01/01/1999, 12/20/1999
4271, 9898529016, 210, 01/01/1999, 12/20/1999
4272, 8992670702, 210, 01/01/1999, 12/20/1999
4273, 0415826241, 210, 01/01/1999, 12/20/1999
4274, 0321111338, 210, 01/01/1999, 12/20/1999
4275, 5390506359, 210, 01/01/1999, 12/20/1999
4276, 5963346908, 210, 01/01/1999, 12/20/1999
4277, 7120362291, 210, 01/01/1999, 12/20/1999
4278, 8880460080, 210, 01/01/1999, 12/20/1999
4279, 2888511126, 210, 01/01/1999, 12/20/1999
4280, 7750344179, 210, 01/01/1999, 12/20/1999
4281, 6793148370, 210, 01/01/1999, 12/20/1999
4282, 1241316643, 211, 01/01/1998, 12/20/1998
4283, 9223566347, 211, 01/01/1998, 12/20/1998
4284, 9217971235, 211, 01/01/1998, 12/20/1998
4285, 7729943360, 211, 01/01/1998, 12/20/1998
4286, 9012917158, 211, 01/01/1998, 12/20/1998
4287, 3634458291, 211, 01/01/1998, 12/20/1998
4288, 4900015245, 211, 01/01/1998, 12/20/1998
4289, 0367516551, 211, 01/01/1998, 12/20/1998
4290, 5266743344, 211, 01/01/1998, 12/20/1998
4291, 9503654114, 211, 01/01/1998, 12/20/1998
4292, 8618473138, 211, 01/01/1998, 12/20/1998
4293, 2411799640, 211, 01/01/1998, 12/20/1998
4294, 7727440507, 211, 01/01/1998, 12/20/1998
4295, 8030080549, 211, 01/01/1998, 12/20/1998
4296, 1663092486, 211, 01/01/1998, 12/20/1998
4297, 4671965437, 211, 01/01/1998, 12/20/1998
4298, 4117228145, 211, 01/01/1998, 12/20/1998
4299, 3981256573, 211, 01/01/1998, 12/20/1998
4300, 6319462582, 211, 01/01/1998, 12/20/1998
4301, 7111954130, 211, 01/01/1998, 12/20/1998
4302, 7717468573, 211, 01/01/1998, 12/20/1998
4303, 8865095105, 211, 01/01/1998, 12/20/1998
4304, 9306400799, 211, 01/01/1998, 12/20/1998
4305, 0380308673, 211, 01/01/1998, 12/20/1998
4306, 5566065643, 211, 01/01/1998, 12/20/1998
4307, 0638356423, 212, 01/01/2006, 12/20/2006
4308, 7986622830, 212, 01/01/2006, 12/20/2006
4309, 2854945263, 212, 01/01/2006, 12/20/2006
4310, 4516794985, 212, 01/01/2006, 12/20/2006
4311, 1718251610, 212, 01/01/2006, 12/20/2006
4312, 0512424144, 212, 01/01/2006, 12/20/2006
4313, 8711685743, 212, 01/01/2006, 12/20/2006
4314, 2464216623, 212, 01/01/2006, 12/20/2006
4315, 7254981093, 212, 01/01/2006, 12/20/2006
4316, 8522658196, 212, 01/01/2006, 12/20/2006
4317, 4861337151, 212, 01/01/2006, 12/20/2006
4318, 4601823668, 212, 01/01/2006, 12/20/2006
4319, 4902551233, 212, 01/01/2006, 12/20/2006
4320, 6907830302, 212, 01/01/2006, 12/20/2006
4321, 3103543832, 212, 01/01/2006, 12/20/2006
4322, 1544017774, 212, 01/01/2006, 12/20/2006
4323, 2506502009, 212, 01/01/2006, 12/20/2006
4324, 1923581651, 212, 01/01/2006, 12/20/2006
4325, 5572909947, 212, 01/01/2006, 12/20/2006
4326, 4498390393, 212, 01/01/2006, 12/20/2006
4327, 3109758229, 212, 01/01/2006, 12/20/2006
4328, 2577077122, 212, 01/01/2006, 12/20/2006
4329, 6519424307, 212, 01/01/2006, 12/20/2006
4330, 8776065723, 212, 01/01/2006, 12/20/2006
4331, 2158006501, 212, 01/01/2006, 12/20/2006
4332, 6666301056, 213, 01/01/2009, 12/20/2009
4333, 6841551168, 213, 01/01/2009, 12/20/2009
4334, 7737362606, 213, 01/01/2009, 12/20/2009
4335, 8013636291, 213, 01/01/2009, 12/20/2009
4336, 5125162434, 213, 01/01/2009, 12/20/2009
4337, 7423861243, 213, 01/01/2009, 12/20/2009
4338, 0617398739, 213, 01/01/2009, 12/20/2009
4339, 3201934453, 213, 01/01/2009, 12/20/2009
4340, 1402097840, 213, 01/01/2009, 12/20/2009
4341, 0490760090, 213, 01/01/2009, 12/20/2009
4342, 9592522022, 213, 01/01/2009, 12/20/2009
4343, 8893070391, 213, 01/01/2009, 12/20/2009
4344, 4310414710, 213, 01/01/2009, 12/20/2009
4345, 2020968053, 213, 01/01/2009, 12/20/2009
4346, 2495098843, 213, 01/01/2009, 12/20/2009
4347, 6712261260, 213, 01/01/2009, 12/20/2009
4348, 5012660838, 213, 01/01/2009, 12/20/2009
4349, 7929094065, 213, 01/01/2009, 12/20/2009
4350, 9771430963, 213, 01/01/2009, 12/20/2009
4351, 8596870911, 213, 01/01/2009, 12/20/2009
4352, 2631083636, 214, 01/01/2015, 12/20/2015
4353, 5108254407, 214, 01/01/2015, 12/20/2015
4354, 4310056474, 214, 01/01/2015, 12/20/2015
4355, 2135021113, 214, 01/01/2015, 12/20/2015
4356, 4113539049, 214, 01/01/2015, 12/20/2015
4357, 0574458727, 214, 01/01/2015, 12/20/2015
4358, 5583510668, 214, 01/01/2015, 12/20/2015
4359, 5052284071, 214, 01/01/2015, 12/20/2015
4360, 7678721609, 214, 01/01/2015, 12/20/2015
4361, 0005837049, 214, 01/01/2015, 12/20/2015
4362, 5445250261, 214, 01/01/2015, 12/20/2015
4363, 4882392151, 214, 01/01/2015, 12/20/2015
4364, 9820303753, 214, 01/01/2015, 12/20/2015
4365, 6057378512, 214, 01/01/2015, 12/20/2015
4366, 2022937066, 214, 01/01/2015, 12/20/2015
4367, 5879724646, 214, 01/01/2015, 12/20/2015
4368, 4079025408, 214, 01/01/2015, 12/20/2015
4369, 2023436133, 214, 01/01/2015, 12/20/2015
4370, 4595520247, 214, 01/01/2015, 12/20/2015
4371, 6695270430, 214, 01/01/2015, 12/20/2015
4372, 9297472710, 214, 01/01/2015, 12/20/2015
4373, 2840596156, 214, 01/01/2015, 12/20/2015
4374, 1248411528, 214, 01/01/2015, 12/20/2015
4375, 0873685768, 214, 01/01/2015, 12/20/2015
4376, 0086896164, 214, 01/01/2015, 12/20/2015
4377, 4902997584, 215, 01/01/2008, 12/20/2008
4378, 4857569310, 215, 01/01/2008, 12/20/2008
4379, 6666129008, 215, 01/01/2008, 12/20/2008
4380, 2523910977, 215, 01/01/2008, 12/20/2008
4381, 4665018960, 215, 01/01/2008, 12/20/2008
4382, 1785553798, 215, 01/01/2008, 12/20/2008
4383, 7020300006, 215, 01/01/2008, 12/20/2008
4384, 1669551458, 215, 01/01/2008, 12/20/2008
4385, 1543682715, 215, 01/01/2008, 12/20/2008
4386, 7294602239, 215, 01/01/2008, 12/20/2008
4387, 4584384681, 215, 01/01/2008, 12/20/2008
4388, 6487920096, 215, 01/01/2008, 12/20/2008
4389, 6350029127, 215, 01/01/2008, 12/20/2008
4390, 2570001821, 215, 01/01/2008, 12/20/2008
4391, 2772523616, 215, 01/01/2008, 12/20/2008
4392, 3331342645, 215, 01/01/2008, 12/20/2008
4393, 9691415933, 215, 01/01/2008, 12/20/2008
4394, 9104252918, 215, 01/01/2008, 12/20/2008
4395, 7340354115, 215, 01/01/2008, 12/20/2008
4396, 6235970722, 215, 01/01/2008, 12/20/2008
4397, 6053991104, 215, 01/01/2008, 12/20/2008
4398, 9546438383, 215, 01/01/2008, 12/20/2008
4399, 8125753842, 215, 01/01/2008, 12/20/2008
4400, 9923008916, 215, 01/01/2008, 12/20/2008
4401, 0721146244, 215, 01/01/2008, 12/20/2008
4402, 5971080814, 216, 01/01/2017, 12/20/2017
4403, 7121513617, 216, 01/01/2017, 12/20/2017
4404, 2223899056, 216, 01/01/2017, 12/20/2017
4405, 4614335527, 216, 01/01/2017, 12/20/2017
4406, 7087850563, 216, 01/01/2017, 12/20/2017
4407, 7792772101, 216, 01/01/2017, 12/20/2017
4408, 7333382400, 216, 01/01/2017, 12/20/2017
4409, 3520303108, 216, 01/01/2017, 12/20/2017
4410, 7050090263, 216, 01/01/2017, 12/20/2017
4411, 6001249598, 216, 01/01/2017, 12/20/2017
4412, 6024752806, 216, 01/01/2017, 12/20/2017
4413, 5561840290, 216, 01/01/2017, 12/20/2017
4414, 1749593254, 216, 01/01/2017, 12/20/2017
4415, 0690262094, 216, 01/01/2017, 12/20/2017
4416, 1543603408, 216, 01/01/2017, 12/20/2017
4417, 8707764057, 216, 01/01/2017, 12/20/2017
4418, 3449147048, 216, 01/01/2017, 12/20/2017
4419, 9900113438, 216, 01/01/2017, 12/20/2017
4420, 4688450745, 216, 01/01/2017, 12/20/2017
4421, 1455559385, 216, 01/01/2017, 12/20/2017
4422, 7735166729, 216, 01/01/2017, 12/20/2017
4423, 3374575439, 216, 01/01/2017, 12/20/2017
4424, 4172120660, 216, 01/01/2017, 12/20/2017
4425, 2483153011, 216, 01/01/2017, 12/20/2017
4426, 4489134495, 216, 01/01/2017, 12/20/2017
